t(s),Flux surface 10: solute,Flux surface 11: solute,Total solute volume 8,Total solute volume 7,Total solute volume 6,Total 1 volume 8,Total 2 volume 7,Total 3 volume 6,Total retention volume 8,Total retention volume 7,Total retention volume 6
50000.0,9.438171237729606e-14,-4454752968301.87,643904343099330.8,-1.099766186510502e-06,-3.58121364651046e-07,8.442158920364422e+17,-6.514079919122792e-11,-7.490686337355953e-08,8.448597963795388e+17,0.011388825001655365,-1.1346172627181126e-05
105000.0,3.687503074162346e-13,-4635995247858.903,914597658985531.2,-3.2395696272452354e-06,-1.3178568782859176e-06,1.3171513105724552e+18,-1.935991956207102e-10,-2.8921695989145916e-07,1.3180659082314327e+18,0.0420445543212388,-4.56008374643198e-05
165500.0,-2.3765317307650235e-12,-4721439065510.488,1102225145575681.9,2.461911299663586e-05,8.4228172078624e-06,1.708996062855268e+18,1.4469713144389155e-09,1.7141925116969756e-06,1.7100982880008381e+18,-0.24931275669112882,5.095038840175246e-05
232050.0,-3.1529842486843004e-11,-4776834274173.721,1251841480759540.5,0.00026689485143929043,0.0001098806923957376,2.0676969000318316e+18,1.5755945088559304e-08,2.331727637410289e-05,2.068948741512579e+18,-3.2550647686752545,0.0009912215204433514
305255.0,-1.7448986513831006e-10,-4817800821269.276,1379422231603856.5,0.0013234784406700117,0.0006135707282941502,2.4113939446721254e+18,7.819330002231669e-08,0.0001325590626937473,2.412773366903725e+18,-18.04731259742935,0.003976963902849903
385780.50000000006,-6.190122114907905e-10,-4850367457909.712,1492579874898809.8,0.004332425935398252,0.002250038694205595,2.7494226356446525e+18,2.561329131593782e-07,0.0004942137619420721,2.7509152155195474e+18,-66.31288909318718,0.007165508864659538
474358.5500000001,-1.5292453164273262e-09,-4877465139460.231,1595569352072955.2,0.01009697216543436,0.005928552201401919,3.08752443411585e+18,5.975500059214007e-07,0.0013266322313200474,3.089120003467913e+18,-173.00942004672618,-0.007700591552128453
571794.4050000001,-2.6786492639267985e-09,-4900730110480.797,1691021882173446.0,0.01711390101836418,0.01160499063972398,3.4296951299830595e+18,1.013870422528698e-06,0.002652011204180133,3.4313861518652124e+18,-310.353110447205,-0.06681142077903947
678973.8455000003,-2.9462825713458183e-09,-4921164725073.997,1780682582733123.8,0.018812046391230627,0.01599297953875937,3.778989249359543e+18,1.1142667516410085e-06,0.0037520753737102014,3.780769931942259e+18,-336.7699372659795,0.011352448377529372
796871.2300500004,2.053081123366655e-09,-4939425476715.433,1865769851831379.8,-0.012588470029360593,0.0019220278668229751,4.137921301025701e+18,-7.424220359520357e-07,0.0007745502501855377,4.1397870708775214e+18,-64.5197676749806,1.0718421204520427
926558.3530550005,2.7092024569268523e-08,-4955964595701.201,1947168319770632.5,-0.1728815688792353,-0.09644174299805519,4.5086869939922985e+18,-1.0187278024076008e-05,-0.021074839616918428,4.5106341623120876e+18,1131.614037275168,3.828087699164755
1069214.1883605006,9.046792601610271e-08,-4971106147653.034,2025540328729131.0,-0.5874678769454166,-0.395174717954806,4.893295241253265e+18,-3.4603080698686076e-05,-0.08882146153961207,4.895320781582033e+18,7181.706247037631,4.87529578727838
1226135.6071965508,1.3632717339618134e-07,-4985089848537.494,2101394156354004.5,-0.94099508511341,-0.7672040913495272,5.293652360620594e+18,-5.5609755391860516e-05,-0.17821294882744068,5.295753754776972e+18,27996.89616142489,-1.323489958092771
1398749.1679162062,-7.010475622110433e-08,-4998097716183.2,2175127752662603.2,0.2264762759604729,-0.1898322958202642,5.711619078139425e+18,1.2229341677231145e-05,-0.06413390881647245,5.713794205892118e+18,60854.661448524384,15.181670099695097
1588624.0847078268,-6.609438256295182e-07,-5010271023664.34,2247057875496927.0,4.0284584358373285,2.655551180285637,6.149051327344136e+18,0.00023443671564695018,0.5642874912284308,6.151298385219628e+18,29805.488583153023,188.59077779621185
1797486.4931786098,-5.652892317007144e-07,-5021721491091.372,2317440136097023.0,4.211628662723432,4.050150880467358,6.607831056199609e+18,0.00024555373292407194,0.9136294033684152,6.610148496335758e+18,-223576.5216112013,673.1526163960629
2027235.1424964708,3.1765680661969e-06,-5032538907975.997,2386483176984189.0,-19.944078490853972,-13.12158500122734,7.089890726939929e+18,-0.0011685189873835576,-2.8958941442745547,7.092277210116946e+18,-587994.996811061,1048.5431758115749
2279958.6567461183,1.1881582871692012e-05,-5042796464589.067,2454358942836490.5,-86.28342475033827,-70.88297101176161,7.597233789912421e+18,-0.005058510671175571,-16.140539444928656,7.599688148855241e+18,188420.20947023676,-641.2158695028954
2557954.5224207304,1.592550882187336e-05,-5052554567929.866,2521210278929489.5,-143.67491800821125,-139.383334976861,8.131952598467343e+18,-0.008438006919681978,-32.58090063898306,8.134473808746284e+18,4698844.399512311,-7269.227089026315
2863749.9746628036,-1.0000597250188354e-05,-5061863629166.285,2587156657855122.5,1.095041842113353,-47.81784047831362,8.696244742769855e+18,1.9960487184352575e-05,-13.093623771278658,8.698831899427764e+18,13043638.034123186,-16647.592772191765
3200124.972129084,-8.707093351477754e-05,-5070766137178.869,2652298567489286.5,616.5665912506963,503.2628137218167,9.292428477518313e+18,0.03610751620360785,113.64199713928805,9.29508077608579e+18,12355667.63508601,-8947.711198650328
3570137.469341993,-0.00019045319916191544,-5079298226621.886,2716720923224879.0,1743.5551170083274,1672.9487435480958,9.92295772628139e+18,0.10232184388394017,390.00799874813225,9.92567444720464e+18,-33483520.966707736,62975.14677013202
3977151.2162761926,-0.000250697823171247,-5087490881471.399,2780495756896352.5,3003.761052397607,3189.8431885892455,1.0590437020678994e+19,0.17652816133766108,757.7873706741904,1.0593217516435864e+19,-171156164.76292047,258822.0518725837
4424866.3379038125,-0.0002954761529256195,-5095370871153.706,2843684361236918.5,4515.931176966644,5074.260041091339,1.12976366508991e+19,0.2654545863731876,1217.4664644701702,1.1300480335260324e+19,-400693149.0621929,601952.5351341818
4917352.971694194,-0.0007037899932414123,-5102961487234.645,2906339018762051.5,9714.9055827863,10586.580793652533,1.2047508250036939e+19,0.5699964000109772,2519.9778855821505,1.2050414589055676e+19,-610669404.6004481,1050210.9655602982
5459088.268863614,-0.002254457653315814,-5110283129033.515,2968504409451961.0,28473.548813440564,30342.264331851085,1.284320099916966e+19,1.6690846601124185,7173.16501601018,1.28461695035791e+19,-663948645.6701643,1636436.9358753401
6054997.095749975,-0.0054932988447258775,-5117353773152.305,3030218767354140.5,74866.5779300453,81518.87555646195,1.3688078616937814e+19,4.39012804866958,19336.123051879356,1.3691108835705172e+19,-860924845.5960919,2936259.188232919
6710496.805324974,-0.00941654138765049,-5124189352714.386,3091514838927285.5,153004.40949464412,173223.35660402075,1.45857372825939e+19,8.97871001774681,41403.51021147613,1.4588828797432838e+19,-2761605942.4260154,6740675.900820569
7431546.485857472,-0.010683606398388583,-5130804065726.896,3152420683422433.5,234494.64287697867,278685.247100917,1.554002463219623e+19,13.772376729339076,67253.45216533098,1.5543177052879608e+19,-9566520577.754244,16155104.223578393
8224701.13444322,-0.0055905400099896495,-5137210627492.725,3212960346385683.0,254633.3317979749,323260.563987147,1.6555059962392943e+19,14.96621113183221,78937.1771232154,1.6558272922739345e+19,-24228254571.035492,33673073.36547671
9097171.247887542,0.004058535794730024,-5143420478751.95,3273154430484435.0,174300.56029615854,247516.0468693909,1.7635255775128422e+19,10.233506517045262,61248.647165650276,1.7638528929558819e+19,-43499497411.5576,56127305.969532266
10056888.372676298,0.00460536438962441,-5149443958779.537,3333020582638760.0,127278.24229714881,183219.42059288904,1.878534080101627e+19,7.381999388396065,44193.09117466071,1.8788673821598863e+19,-49438192476.63762,68251316.27382188
